source,platform_id,title,brand,model_number,price_usd,list_price_usd,rating,reviews_count,position,category,image_url,product_url,availability,recent_sales,is_bestseller,unit_price,collection,delivery_free,pickup_available,features,description,extract_date
amazon,B0D4YFCTHV,"Feit Electric Wi-Fi Smart Dimmer Light Switch, 3 Pack, White",Feit Electric Store,,35.75,11.92,4.6,88,11,Dimmer Switches,https://m.media-amazon.com/images/I/61hzyyKU4uL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D4YFCTHV,,500+ bought in past month,,$11.92$11.92/count,,,,,,6/6/25
amazon,B008X3CH70,"Lutron Maestro LED+ Dimmer Switch Kit for Dimmable LED, Halogen and Incandescent Bulbs, 150W/3-Way or Multi-Location, MACL-153M-RHW-WH, White",Lutron,,57.95,,4.6,683,12,Dimmer Switches,https://m.media-amazon.com/images/I/510nKcx5bPL._AC_UL320_.jpg,https://www.amazon.com/dp/B008X3CH70,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0055TWD2E,"Lutron Diva LED+ Dimmer for Dimmable LED, Halogen and Incandescent Bulbs with Wallplate | 150W/Single-Pole or 3-Way | DVWCL-153PH-LA | Light Almond",Lutron,,23.52,32.97,4.7,406,13,Dimmer Switches,https://m.media-amazon.com/images/I/41utPvRSb+L._AC_UL320_.jpg,https://www.amazon.com/dp/B0055TWD2E,,50+ bought in past month,,,,,,,,6/6/25
amazon,B07KYW1MQY,"Maxxima LED Dimmer Electrical Light Switch - 3-Way/Single Pole Use, 600 Watt Max, LED and Incandescent Compatible for Dimmable Home Lighting Needs, Wall Plate Cover Included - Almond",Maxxima Store,,13.99,,4.4,3015,14,Dimmer Switches,https://m.media-amazon.com/images/I/51pEaoUhVCL._AC_UL320_.jpg,https://www.amazon.com/dp/B07KYW1MQY,,,,,,,,,,6/6/25
amazon,B078KH9NNT,"Leviton Decora 600-Watt Single-Pole/3-Way Universal Rocker Slide Dimmer, White (3-Pack)",Leviton,,47,,4.4,54,15,Dimmer Switches,https://m.media-amazon.com/images/I/512Cuk6aT4L._AC_UL320_.jpg,https://www.amazon.com/dp/B078KH9NNT,Only 20 left in stock - order soon.,50+ bought in past month,,,,,,,,6/6/25
amazon,B00JJY1QG0,"Lutron Caseta Smart Lamp Dimmer 3-Way Kit and Pico Remote, for Floor and Table Lamps, for Dimmable LED Lights, 100 Watt, Single-Pole/3-Way, P-PKG1P-WH",Lutron,,52.99,,4.8,3023,16,Dimmer Switches,https://m.media-amazon.com/images/I/51QKYtJ4ECL._AC_UL320_.jpg,https://www.amazon.com/dp/B00JJY1QG0,,500+ bought in past month,,,,,,,,6/6/25
amazon,B08XH6HRTZ,"Simple Dimmer by Deako, Slide Switch, 3-Way/4-Way/Single Pole, Neutral Wire Required, White",Deako Store,,59.99,,4.6,406,17,Dimmer Switches,https://m.media-amazon.com/images/I/41u0W5H+gyL._AC_UL320_.jpg,https://www.amazon.com/dp/B08XH6HRTZ,,200+ bought in past month,,,,,,,,6/6/25
amazon,B0B1LBPWZT,"TORCHSTAR 0-10V LED Dimmer Switch, Single-Pole or 3-Way Light Switch, 120-277V for Dimmable LED Panel Light Linear Light, ETL Listed, Pack of 2",TORCHSTAR Store,,39.99,20,4.2,55,18,Dimmer Switches,https://m.media-amazon.com/images/I/71IzujULAyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B1LBPWZT,,100+ bought in past month,,$20.00$20.00/count,,,,,,6/6/25
amazon,B09JZB8YGJ,"GHome Smart Dimmer Switch, Single Pole, Neutral Wire Required, 2.4GHz Light Switch WiFi Compatible with Alexa, Google Home, UL Certified,White, 4Pack",GHome Smart Store,,47.99,12,4.2,873,19,Dimmer Switches,https://m.media-amazon.com/images/I/61G6iWiF7AL._AC_UL320_.jpg,https://www.amazon.com/dp/B09JZB8YGJ,,100+ bought in past month,,$12.00$12.00/count,,,,,,6/6/25
amazon,B0DB8DRMWW,86 Dimmer Switch 500W Gold Knob Adjusting The Brightness of Light for Living Room Dedicated Dimmer(One Size),PPOZYLPC,,14.93,,1,1,20,Dimmer Switches,https://m.media-amazon.com/images/I/71LSvibEbyL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DB8DRMWW,,,,,,,,,,6/6/25
amazon,B06Y5KN17V,"Leviton Decora Digital Dimmer Switch Color Change Faceplate with locator light, DDKIT-T, Light Almond, 1 Pack",Leviton,,4.84,,4.5,450,21,Dimmer Switches,https://m.media-amazon.com/images/I/71swYHJ72ML._AC_UL320_.jpg,https://www.amazon.com/dp/B06Y5KN17V,,,,,,,,,,6/6/25
amazon,B01M3XJUAD,"Lutron Caseta Original Smart Dimmer Switch Kit, 2 Dimmer Switches, 2 Wall Plates, 2 Pico Remotes, and Smart Hub, Works with Alexa, Apple Home, Google Home, 3 Way, 150W, No Neutral, P-BDG-PKG2W-A",Lutron,,189.9,94.95,4.7,5139,22,Dimmer Switches,https://m.media-amazon.com/images/I/51swqnRssZL._AC_UL320_.jpg,https://www.amazon.com/dp/B01M3XJUAD,,400+ bought in past month,,$94.95$94.95/count,,,,,,6/6/25
amazon,B00UXR8YTO,"Eaton Controls DF10P-C1 Decorator 0-10V Dimmer 120/277V with Color Change Kit, Almond, White, Ivory",GE,,53.99,,4.3,181,23,Dimmer Switches,https://m.media-amazon.com/images/I/71Uy73+NAhL._AC_UL320_.jpg,https://www.amazon.com/dp/B00UXR8YTO,,,,,,,,,,6/6/25
amazon,B0012DNKMO,"Leviton IllumaTech Dimmer Switch for Incandescent Bulbs, IPI10-1LZ, White",Leviton,,38.15,,4.5,136,24,Dimmer Switches,https://m.media-amazon.com/images/I/81Kh6bvhQtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0012DNKMO,,,,,,,,,,6/6/25
amazon,B0CW92T9CH,"CML Double Rocker Decorator Light Switch, Dual Single Pole Paddle in-Wall Switch, Self-grounding Electrical On/Off Interrupter, 15A 120V, UL Listed, 1 Pack, White",CML Hardware Store,,6.74,7.19,4.6,104,1,Light Switches,https://m.media-amazon.com/images/I/617Q9DpfC1L._AC_UL320_.jpg,https://www.amazon.com/dp/B0CW92T9CH,,400+ bought in past month,,,,,,,,6/6/25
amazon,B07HNFWWZV,"ENERLITES Elite Series Decorator Rocker Light Switch, 15A 120V/277V, Gloss Finish, Single Pole, 3 Wire, Grounding Screw, Residential Grade, UL Listed, 91150-GD, Gold Color",ENERLITES Store,,9.99,,4.6,2335,2,Light Switches,https://m.media-amazon.com/images/I/81SsfawEeRL._AC_UL320_.jpg,https://www.amazon.com/dp/B07HNFWWZV,,300+ bought in past month,,,,,,,,6/6/25
amazon,B0785VL5MJ,"Legrand adorne 15A 1 or 3-Way Paddle Switch with Matching Wall Plate (White Finish), 4-Pack, ASPD1532W4WP-4PK",Legrand,,58.4,14.6,4.8,373,3,Light Switches,https://m.media-amazon.com/images/I/61NIe7Ea5ML._AC_UL320_.jpg,https://www.amazon.com/dp/B0785VL5MJ,Only 11 left in stock - order soon.,,,$14.60$14.60/count,,,,,,6/6/25
amazon,B0BSGCHWS5,"ENERLITES Toggle Light Switch, Light Switch, Single Pole, 20A 120/277V, Grounding Screw, Commercial Grade, UL Listed, 81201A-W-5PCS, White, 5 Pack",ENERLITES Store,,29.92,5.98,4.3,19,4,Light Switches,https://m.media-amazon.com/images/I/814AiiMBBKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BSGCHWS5,,,,$5.98$5.98/count,,,,,,6/6/25
amazon,B0C3HGGYHG,"MOES Smart Double Light Switches, 2.4GHz Wi-Fi 2 Gang Single Pole Switch, Netural Wire Required, Inteligente Switch Combo Work with Alexa Google Assistant, Remote Controlgle Assistant, Remote Control",MOES,,19.99,,4.1,467,5,Light Switches,https://m.media-amazon.com/images/I/51lKLaoxMLL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C3HGGYHG,,100+ bought in past month,,,,,,,,6/6/25
amazon,B09LLNT3KR,"GHome Smart Switch,Smart Wi-Fi Light Switch for Lights Works with Alexa and Google Home 2.4Ghz, Single-Pole,Neutral Wire Required,UL Certified,Voice Control (4 Pack)",GHome Store,,37.99,9.5,4.3,1475,6,Light Switches,https://m.media-amazon.com/images/I/61hbuHsuTkL._AC_UL320_.jpg,https://www.amazon.com/dp/B09LLNT3KR,,100+ bought in past month,,$9.50$9.50/count,,,,,,6/6/25
amazon,B07RV6CP7Q,"ENERLITES Single Pole Decorator Paddle Light Switch, Commercial Grade, 20A 120V-277V, Grounding Screw, Back Insert and Side Terminals, 91200-W-10PCS, White (10 Pack)",ENERLITES Store,,63.99,6.4,4.2,333,7,Light Switches,https://m.media-amazon.com/images/I/81eOQV1o4bL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RV6CP7Q,,,,$6.40$6.40/count,,,,,,6/6/25
amazon,B09FL9WPGL,"LANBON LCD 1/2/3 Gang Smart Light Switch,2.4G Wi-Fi Touch Smart Switch Works with Alexa/Google Home,Wireless 3 Way,WiFi Mesh 5-in-1 Wall Magic Panel No Offline,Neutral Wire Required,NO Dim,L8-HS-White",LANBON Store,,43.99,51.99,4,412,8,Light Switches,https://m.media-amazon.com/images/I/51607Wm683L._AC_UL320_.jpg,https://www.amazon.com/dp/B09FL9WPGL,,50+ bought in past month,,,,,,,,6/6/25
amazon,B09HSWR3YG,"Wyze Switch, 2.4 GHz WiFi Smart Light Switch, Single-Pole, Needs Neutral Wire, Compatible with Alexa, Google Assistant, and IFTTT, No Hub Required, 3-Pack, White",WYZE Store,,41.9,,4.4,844,9,Light Switches,https://m.media-amazon.com/images/I/718WTuB7qjL._AC_UL320_.jpg,https://www.amazon.com/dp/B09HSWR3YG,,200+ bought in past month,,,,,,,,6/6/25
amazon,B0B4RZFVJG,"Duplex Rocker Combination Decorator Switch,120VAC 15Amp,Ground Terminal,Residential/Commercial Grade,2 Individual Switches,UL Listed,Pack of 2,White",WENGART Store,,8.39,2.38,4.6,168,10,Light Switches,https://m.media-amazon.com/images/I/61u7QXHeJFL._AC_UL320_.jpg,https://www.amazon.com/dp/B0B4RZFVJG,,200+ bought in past month,,$2.38$2.38/ounce,,,,,,6/6/25
amazon,B0BYPD5WPG,"Lutron Claro Smart Switch for Caseta Smart Lighting (Lutron Smart Hub Required), for LED Lights and Fans, 5 Amp, Single-Pole/3-Way, Neutral Required, DVRF-5NS-LA, Light Almond",Lutron,,64.95,,4.7,392,11,Light Switches,https://m.media-amazon.com/images/I/51QFA8JQDOL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYPD5WPG,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0D95H9F8C,"Decorator Wall Light Paddle Switch With Wallplates, 15 Amp Single Pole On/Off, Self-grounding, Rocker Replacement for Light & Ceiling Fan, Light Almond, 10 Pack",TOPELER Store,,18.99,1.9,4.2,50,12,Light Switches,https://m.media-amazon.com/images/I/51gC2Y0OeqL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D95H9F8C,,,,$1.90$1.90/count,,,,,,6/6/25
amazon,B08CXCHFYC,"DEWENWILS Wireless Light Switch and Receiver Kit, No in-Wall Wiring Required,Remote Control Wall Switch Lighting Fixture for Ceiling Lights, Fans, Lamps,100 Ft RF Range, Programmable",GE,,13.99,17.99,4.2,2813,13,Light Switches,https://m.media-amazon.com/images/I/61Gf-1RhP2L._AC_UL320_.jpg,https://www.amazon.com/dp/B08CXCHFYC,,1K+ bought in past month,,,,,,,,6/6/25
amazon,B0033PSGAU,"Leviton 5224-2W 15 Amp, 120/277 Volt, Duplex Style Single-Pole/Single-Pole AC Combination Switch, Grounding, White",Leviton,,11.2,,4.6,662,14,Light Switches,https://m.media-amazon.com/images/I/51FvLKlFfrL._AC_UL320_.jpg,https://www.amazon.com/dp/B0033PSGAU,,200+ bought in past month,,,,,,,,6/6/25
amazon,B07WWYQJFR,"TREATLIFE Smart Switch 4 Pack, 2.4Ghz WiFi Light Switch Single-Pole, Neutral Wire Required, Works with Alexa, Google Home and SmartThings, Smart Home Remote Control, FCC Listed",TREATLIFE,,39.99,10,4.6,4138,15,Light Switches,https://m.media-amazon.com/images/I/61AK+PfWCzL._AC_UL320_.jpg,https://www.amazon.com/dp/B07WWYQJFR,,100+ bought in past month,,$10.00$10.00/count,,,,,,6/6/25
amazon,B0C861YTWD,"AIDA Single Pole Triple Paddle Rocker Decorator Light Switch, 15 Amp Self-grounding Electrical Light Switches, Residential Grade, UL Listed (1 Pack, Glossy White)",AIDA Store,,9.89,,4.6,83,16,Light Switches,https://m.media-amazon.com/images/I/51yuhndm7kL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C861YTWD,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0CQ891PXZ,"LIDER Brushed Black Minimalist Design Decorator Switch, Frameless Paddle Wall Light Switch, On/Off Rocker Switch, Single Pole, Residential Grade, UL Listed, 3 Wire, 15A 120-277VAC, 5 Pack",LIDER Store,,21.99,4.4,4.5,84,17,Light Switches,https://m.media-amazon.com/images/I/81Pk4q80XmL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CQ891PXZ,,,,$4.40$4.40/count,,,,,,6/6/25
amazon,B0BXDC6F2M,"ThunderWay 4-Way Decorator Wall Light Switches with Wallplates, 15A 120/277V UL Listed - On/Off Paddle Rocker, Self-Grounding - Residential and Commercial Grade (White, Pack of 2)",ThunderWay Store,,13.99,7,4.5,67,18,Light Switches,https://m.media-amazon.com/images/I/51ioLfsBRcL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BXDC6F2M,,50+ bought in past month,,$7.00$7.00/count,,,,,,6/6/25
amazon,B082LKCXV9,"GE CYNC Smart Light Switch, Paddle Style, No Neutral Wire Required, Bluetooth and 2.4 GHz WiFi 3-Wire Switch, Works with Amazon Alexa and Google Home, White (1 Pack)",Amazon,,29.98,44.98,3.7,4261,19,Light Switches,https://m.media-amazon.com/images/I/71ieD7JCeFL._AC_UL320_.jpg,https://www.amazon.com/dp/B082LKCXV9,,300+ bought in past month,,,,,,,,6/6/25
amazon,B000I3WAW0,"Legrand Pass & Seymour CSB20AC1WCC8 20 Amp 120/277V Hard Use Specification Grade Toggle Switch, Single Pole, Back and Side Wire, White (1 Count)",Legrand,,3.75,8.86,4.7,121,20,Light Switches,https://m.media-amazon.com/images/I/51JbFuL8XeL._AC_UL320_.jpg,https://www.amazon.com/dp/B000I3WAW0,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0015BKZI0,Leviton 5226-W WH COMBIN SW SP/PILOT LITE 15A120VAC,Leviton,,13.9,19.87,4.6,56,21,Light Switches,https://m.media-amazon.com/images/I/61WRnAuGqtL._AC_UL320_.jpg,https://www.amazon.com/dp/B0015BKZI0,,50+ bought in past month,,,,,,,,6/6/25
amazon,B08CDNTFM3,"SOZULAMP 3 Way Light Switch with Night Light-Easy to Install-No Neutral Required,Illuminated Three Way Switch with Light Sensor,15 Amp 110V,Residential Grade(2Pack,Dayligh LED)",SOZULAMP Store,,18.99,9.5,4.5,742,22,Light Switches,https://m.media-amazon.com/images/I/51sVCNRNPYL._AC_UL320_.jpg,https://www.amazon.com/dp/B08CDNTFM3,,50+ bought in past month,,$9.50$9.50/count,,,,,,6/6/25
amazon,B0C89JXCF4,"AIDA Single Pole Double Paddle Rocker Decorator Light Switch, 15 Amp Self-grounding Electrical Light Switches, Residential Grade, UL Listed (1 Pack, Glossy White)",AIDA Store,,9.99,,4.6,176,23,Light Switches,https://m.media-amazon.com/images/I/51BTKIlAVxL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C89JXCF4,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0016LBTO8,"Lutron Claro 15 Amp Single-Pole Rocker Switch with Locator Light, CA-1PSNL-WH, White",Lutron,,17.43,,4.5,310,24,Light Switches,https://m.media-amazon.com/images/I/5153QDBxnzL._AC_UL320_.jpg,https://www.amazon.com/dp/B0016LBTO8,,50+ bought in past month,,,,,,,,6/6/25
amazon,B09X9QG8NV,"TOPGREENER Dimmer Light Switch for 200W Dimmable LED/CFL Lights, Single Pole/3-Way LED Slide Dimmer Switch,Neutral Wire Not Required,TGSDS3-W-6PCS, 6 Pack, White",TOPGREENER Store,,69.99,11.67,4.1,408,1,Dimmer Switches,https://m.media-amazon.com/images/I/71yXQ1tC3KL._AC_UL320_.jpg,https://www.amazon.com/dp/B09X9QG8NV,,,,$11.67$11.67/count,,,,,,6/6/25
amazon,B07RJ14FBS,Lutron Aurora Smart Bulb Dimmer Switch | for Philips Hue Smart Bulbs | Z3-1BRL-WH-L0 | White,Lutron,,39.95,50,4.6,2900,2,Dimmer Switches,https://m.media-amazon.com/images/I/61ZOaHZBtTL._AC_UL320_.jpg,https://www.amazon.com/dp/B07RJ14FBS,,400+ bought in past month,,,,,,,,6/6/25
amazon,B0BKZP98CN,"Light Switch, Dimmer Switch with Wireless Remote Control, Single Pole Smart Switch Support 2.4G&5G Compatible with Alexa",Humpptom,,25.99,35.99,4,315,3,Dimmer Switches,https://m.media-amazon.com/images/I/61GY6QS9jkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BKZP98CN,,200+ bought in past month,,,,,,,,6/6/25
amazon,B0BRNTMFT8,"Eaton Universal Full Slide Dimmer 120V, White",Eaton,,15.38,,4.3,24,4,Dimmer Switches,https://m.media-amazon.com/images/I/616EMiFKQkL._AC_UL320_.jpg,https://www.amazon.com/dp/B0BRNTMFT8,,,,,,,,,,6/6/25
amazon,B07828MYZJ,Zooz Momentary Push-Button in-Wall Switch ZAC99,ZOOZ Store,,12.95,,4.8,143,5,Dimmer Switches,https://m.media-amazon.com/images/I/31zKL9vXI+L._AC_UL320_.jpg,https://www.amazon.com/dp/B07828MYZJ,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0DHYRV32Z,"Feit Electric Dimmer Switch for Dimmable LED Light Bulbs, Single Pole or 3-Way Toggle, Wall Plate and Wire Nut Installation Included, DIM/Toggle/2, 2 Pack",Feit Electric Store,,23.99,12,4.3,32,6,Dimmer Switches,https://m.media-amazon.com/images/I/71QilG+2ctL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHYRV32Z,,50+ bought in past month,,$12.00$12.00/count,,,,,,6/6/25
amazon,B0D2DQXBC2,"Leviton Decora Smart Dimmer Z-Wave 800 Series, ZW6HD-1RW",Leviton,,46.99,,4.1,1357,7,Dimmer Switches,https://m.media-amazon.com/images/I/51qZmlMNnML._AC_UL320_.jpg,https://www.amazon.com/dp/B0D2DQXBC2,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0DHYJKVX9,"TP-Link Tapo Smart Dimmer Switch, Single Pole, Neutral Wire Required, 2.4GHz Wi-Fi Light Switch Compatible with Alexa and Google Home, UL Certified, No Hub Required, White, Tapo S500D(4-Pack)",TP-Link,,52.99,13.25,4.5,560,8,Dimmer Switches,https://m.media-amazon.com/images/I/61joTWW8+bL._AC_UL320_.jpg,https://www.amazon.com/dp/B0DHYJKVX9,,100+ bought in past month,,$13.25$13.25/count,,,,,,6/6/25
amazon,B0D3KRJRTN,"ELEGRP Dimmer Switch, Touch Dimmer Light Switch for LED Lights 150W, INC/HAL 450W,Single Pole & 3 Way LED Dimmer Switch, Needs Neutral Wire, Wall Plate Included, UL Listed, 1 Pack, Matte White",ELEGRP,,19.99,,4,93,9,Dimmer Switches,https://m.media-amazon.com/images/I/51EBEdT5sKL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D3KRJRTN,,,,,,,,,,6/6/25
amazon,B08428GDS8,"Enbrighten Zigbee Dimmer, QuickFit & SimpleWire, Pairs Directly with Echo Studio/Show 10/Plus 1st & 2nd Gen, Works WIth Alexa, Google Assistant, White & Light Almond, Smart Light Switch, 43080",GE,,38.87,,4,414,10,Dimmer Switches,https://m.media-amazon.com/images/I/81VZfzh+W4L._AC_UL320_.jpg,https://www.amazon.com/dp/B08428GDS8,,50+ bought in past month,,,,,,,,6/6/25
amazon,B0BYPDKCD5,"Lutron Caseta Smart Claro Accessory Switch for 3 way – For use only with Diva Smart Dimmer or Claro Smart Switch, DVRF-AS-WH, White",Lutron,,34.95,,4.6,197,11,Dimmer Switches,https://m.media-amazon.com/images/I/51fvmP6qH8L._AC_UL320_.jpg,https://www.amazon.com/dp/B0BYPDKCD5,,400+ bought in past month,,,,,,,,6/6/25
amazon,B00MXCRAX8,"Lutron Caseta Original Smart Dimmer Switch Starter Kit, with Pico Remote, Wall Plate, and Smart Hub, Works with Alexa, Apple Home, and Google Home, 3 Way, 150W, No Neutral Req, P-BDG-PKG1W",Lutron,,108.53,,4.6,969,12,Dimmer Switches,https://m.media-amazon.com/images/I/715MPVDVhJL._AC_UL320_.jpg,https://www.amazon.com/dp/B00MXCRAX8,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0C6P4NDSV,"UltraPro 700 Series Z-Wave In-Wall Smart Rocker Light Dimmer with QuickFit & SimpleWire, 3-Way Ready, Works with Alexa, Google Assistant, Z-Wave Hub Required, Smart Home, Voice Control, White, 59350",UltraPro Store,,26.74,,4,111,13,Dimmer Switches,https://m.media-amazon.com/images/I/81lIsfhBruL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C6P4NDSV,,100+ bought in past month,,,,,,,,6/6/25
amazon,B08Q7HX3KV,HAMRVL Led Dimmer Switch DC 12V Touch Switch On/Off Dimmer Stepless Dimming Switches as 5-24V LED Lights Strip Brightness Controller Suitable for 17mm/0.67in Mounting Hole(Touch dimmer A),HAMRVL Store,,8.99,,3.9,207,14,Dimmer Switches,https://m.media-amazon.com/images/I/51paaG-X8gL._AC_UL320_.jpg,https://www.amazon.com/dp/B08Q7HX3KV,,50+ bought in past month,,,,,,,,6/6/25
amazon,B09DV4PSPP,"CLOUDY BAY LED Digital Dimmer Switch for LED Light/CFL/Incandescent, Phrase Cut Dimming 600 Watt max,Cover Plate Included,White,2 Pack",Cloudy Bay,,14.39,7.2,4.1,453,15,Dimmer Switches,https://m.media-amazon.com/images/I/5155rv-GMmL._AC_UL320_.jpg,https://www.amazon.com/dp/B09DV4PSPP,,,,$7.20$7.20/count,,,,,,6/6/25
amazon,B0CHMQW45X,"TREATLIFE Dimmer Plug with 100FT Wireless Remote Control, IP44 Weather Resistance, Outdoor Dimmer for String Lights, Lamps, Patio Lights, Max Power 400W",TREATLIFE,,23.99,,4.4,435,16,Dimmer Switches,https://m.media-amazon.com/images/I/61M1QAul+fL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CHMQW45X,,1K+ bought in past month,,,,,,,,6/6/25
amazon,B01AFU1KOY,"Decora Smart Dimmer Switch Companion for Multi-Location Dimming (Not for Stand-Alone use), 120/277VAC, 60Hz, DD00R-DLZ, White, Ivory, Light Almond",Leviton Store,,22.38,32.69,4.6,1676,17,Dimmer Switches,https://m.media-amazon.com/images/I/51HsNRhln+L._AC_UL320_.jpg,https://www.amazon.com/dp/B01AFU1KOY,,300+ bought in past month,,,,,,,,6/6/25
amazon,B07B3LXZJ9,"UltraPro Z-Wave Smart Rocker Light Dimmer with QuickFit and SimpleWire, 3-Way Ready, Compatible with Alexa, Google Assistant, ZWave Hub Required, Repeater/Range Extender, White Paddle Only, 39351",GE,,27.41,,4.2,1111,18,Dimmer Switches,https://m.media-amazon.com/images/I/814nzYpd7NL._AC_UL320_.jpg,https://www.amazon.com/dp/B07B3LXZJ9,,100+ bought in past month,,,,,,,,6/6/25
amazon,B001067I1W,Leviton Ivory Monet Slide Dimmer Switch 1000W Incandescent MNI10-10I,Leviton,,23.99,,,,19,Dimmer Switches,https://m.media-amazon.com/images/I/41L-x+9tRnL._AC_UL320_.jpg,https://www.amazon.com/dp/B001067I1W,Only 3 left in stock - order soon.,,,,,,,,,6/6/25
amazon,B07MBBP1RM,"ENERLITES 3 Speed Ceiling Fan Control and Dimmer Light Switch, 2.5A Single Pole Light Fan Switch, 300W Incandescent Load, No Neutral Wire Required, 17001-F3-W, 120 Volts (AC), White, 2 Pack",ENERLITES Store,,34.18,17.09,4.1,2748,20,Dimmer Switches,https://m.media-amazon.com/images/I/61ISJ2Mn0fL._AC_UL320_.jpg,https://www.amazon.com/dp/B07MBBP1RM,,200+ bought in past month,,$17.09$17.09/count,,,,,,6/6/25
amazon,B09K3HQPYG,"GHome Smart Dual Dimmer Switch, Space Saving, 2 in 1 Control , WiFi Smart Light Switch Compatible with Alexa and Google Home, Neutral Wire Required, Voice Control, Single-Pole(1 Pack)",GHome Smart Store,,23.99,4,4.2,290,21,Dimmer Switches,https://m.media-amazon.com/images/I/61PyN88irpL._AC_UL320_.jpg,https://www.amazon.com/dp/B09K3HQPYG,,100+ bought in past month,,,,,,,,6/6/25
amazon,B0D473QH36,"DEWENWILS Dimmer Switch for LED Lights, Dimmer Light Switch, Full Range Dimming, ON/Off Rocker Switch, Single Pole/3-Way LED Dimmer Switch, Incandescent/Tungsten 600W, CFL/LED 150W, ETL Listed, 2Pack",GE,,18.99,9.5,4.1,70,22,Dimmer Switches,https://m.media-amazon.com/images/I/61zzTqll9ZL._AC_UL320_.jpg,https://www.amazon.com/dp/B0D473QH36,,,,$9.50$9.50/count,,,,,,6/6/25
amazon,B0CT3QK4JP,"Lutron Maestro LED+ Dual Dimmer and Timer Switch for Lights or Fans| 75-Watt LED Bulbs/2.5A Fans, Single-Pole | MACL-L3T251-WH | White",Lutron,,68.95,,4.6,53,23,Dimmer Switches,https://m.media-amazon.com/images/I/6106+dmZUnL._AC_UL320_.jpg,https://www.amazon.com/dp/B0CT3QK4JP,,200+ bought in past month,,,,,,,,6/6/25
amazon,B000MAUP58,"Lutron Diva Electronic Low Voltage Dimmer | 300-Watt, Single-Pole or 3-Way | DVELV-303P-WH, White",Lutron,,78,,4.4,251,24,Dimmer Switches,https://m.media-amazon.com/images/I/717CX6I1XzL._AC_UL320_.jpg,https://www.amazon.com/dp/B000MAUP58,,100+ bought in past month,,,,,,,,6/6/25
amazon,B095X911T8,"Amazon Basics Smart Switch, Single Pole, Works with Alexa Only, 2.4 GHz Wi-Fi, No Hub Required, White",Amazon,,15.09,16.99,4.3,5959,1,Light Switches,https://m.media-amazon.com/images/I/618hX8ZtV-L._AC_UL320_.jpg,https://www.amazon.com/dp/B095X911T8,,1K+ bought in past month,,,,,,,,6/6/25
amazon,B07JB37H5Y,"GE Switch, White, Grounding Toggle 5 Pack, Single Pole, in Wall On/Off Fan & Light Replacement, 15 Amp, for Home, Office & Kitchen, UL Listed, Wallplate not Included, 44034",GE,,8.99,,4.7,7955,2,Light Switches,https://m.media-amazon.com/images/I/71XYSl14EkL._AC_UL320_.jpg,https://www.amazon.com/dp/B07JB37H5Y,,500+ bought in past month,,,,,,,,6/6/25
amazon,B01MRXOXWB,"BESTTEN 10 Pack Single Pole Decorator Light Switch with Wallplate, 15A 120/277V, Rocker Paddle Wall Switch, On/Off Interrupter for LED and Other Lamps, UL Listed, White",BESTTEN,,17.69,1.77,4.6,4487,3,Light Switches,https://m.media-amazon.com/images/I/61WNaSjLk6L._AC_UL320_.jpg,https://www.amazon.com/dp/B01MRXOXWB,,1K+ bought in past month,,$1.77$1.77/count,,,,,,6/6/25
amazon,B0C86MJLVH,"Leviton E5601-MW Decora Edge 15 Amp Single Pole Rocker Switch, 10-Pack, White",Leviton,,25.98,2.6,4.7,615,4,Light Switches,https://m.media-amazon.com/images/I/61aux1VABRL._AC_UL320_.jpg,https://www.amazon.com/dp/B0C86MJLVH,,1K+ bought in past month,,$2.60$2.60/count,,,,,,6/6/25
